user_id,order_id,skill_name,attempt_count,answer_type,student_class_id,position,hint_count,hint_total,bottom_hint,opportunity,correct,Skill_1,Skill_2,Skill_4,Skill_5,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_21,Skill_22,Skill_24,Skill_25,Skill_26,Skill_27,Skill_32,Skill_34,Skill_35,Skill_37,Skill_39,Skill_40,Skill_42,Skill_43,Skill_46,Skill_47,Skill_48,Skill_49,Skill_50,Skill_51,Skill_53,Skill_54,Skill_58,Skill_61,Skill_63,Skill_64,Skill_65,Skill_67,Skill_69,Skill_70,Skill_74,Skill_75,Skill_76,Skill_77,Skill_79,Skill_80,Skill_81,Skill_82,Skill_83,Skill_84,Skill_85,Skill_86,Skill_91,Skill_92,Skill_94,Skill_96,Skill_97,Skill_99,Skill_101,Skill_102,Skill_104,Skill_105,Skill_110,Skill_163,Skill_165,Skill_166,Skill_173,Skill_190,Skill_193,Skill_203,Skill_204,Skill_217,Skill_221,Skill_276,Skill_277,Skill_278,Skill_279,Skill_280,Skill_290,Skill_292,Skill_293,Skill_294,Skill_295,Skill_296,Skill_297,Skill_298,Skill_299,Skill_301,Skill_303,Skill_307,Skill_308,Skill_309,Skill_310,Skill_311,Skill_312,Skill_314,Skill_317,Skill_321,Skill_322,Skill_323,Skill_324,Skill_325,Skill_331,Skill_333,Skill_334,Skill_340,Skill_343,Skill_346,Skill_348,Skill_350,Skill_356,Skill_362,Skill_365,Skill_367,Skill_368,Skill_371,Skill_375,Skill_378,prior_interaction_count,min_prior_skill_interaction_count,mean_prior_skill_interaction_count,median_prior_skill_interaction_count,max_prior_skill_interaction_count,is_first_skill_interaction,student_prior_attempts,student_prior_correct,student_prior_accuracy,student_recent_accuracy_3,student_recent_accuracy_5,student_recent_accuracy_10,student_correct_streak,student_incorrect_streak,no_prior_history,insufficient_history_3,insufficient_history_5,insufficient_history_10,answer_type_algebra,answer_type_choose_1,answer_type_choose_n,answer_type_fill_in_1,student_prior_hint_rate,student_prior_bottom_hint_rate,min_skill_prior_attempts,mean_skill_prior_attempts,median_skill_prior_attempts,max_skill_prior_attempts,min_skill_prior_accuracy,mean_skill_prior_accuracy,median_skill_prior_accuracy,max_skill_prior_accuracy,min_skill_recent_accuracy_3,mean_skill_recent_accuracy_3,median_skill_recent_accuracy_3,max_skill_recent_accuracy_3,min_skill_recent_accuracy_5,mean_skill_recent_accuracy_5,median_skill_recent_accuracy_5,max_skill_recent_accuracy_5,min_skill_recent_accuracy_10,mean_skill_recent_accuracy_10,median_skill_recent_accuracy_10,max_skill_recent_accuracy_10
79419,22124298,Stem and Leaf Plot,1,algebra,12361,35,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0.5,0.5,1,0,222,79,0.5766423357664233,0.6666666666666666,0.6,0.7,2,0,0,0,0,0,1,0,0,0,0.145985401459854,0.072992700729927,0,0.5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,23189738,Probability of a Single Event,1,algebra,12570,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0.0,0.0,0,1,223,80,0.5797101449275363,1.0,0.8,0.7,3,0,0,0,0,0,1,0,0,0,0.144927536231884,0.072463768115942,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,23189824,Probability of a Single Event,1,algebra,12570,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1,1.0,1.0,1,0,224,81,0.5827338129496403,1.0,0.8,0.7,4,0,0,0,0,0,1,0,0,0,0.1438848920863309,0.0719424460431654,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79419,23189917,Counting Methods,1,algebra,12570,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0.0,0.0,0,1,225,82,0.5857142857142857,1.0,1.0,0.7,5,0,0,0,0,0,1,0,0,0,0.1428571428571428,0.0714285714285714,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,23190024,Probability of Two Distinct Events,1,algebra,12570,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1,1.0,1.0,1,0,226,83,0.5886524822695035,1.0,1.0,0.7,6,0,0,0,0,0,1,0,0,0,0.1418439716312056,0.0709219858156028,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79419,23190660,Counting Methods,1,algebra,12570,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1,1.5,1.5,2,0,227,83,0.5845070422535211,0.6666666666666666,0.8,0.7,0,1,0,0,0,0,1,0,0,0,0.1408450704225352,0.0704225352112676,1,1.5,1.5,2,0.5,0.75,0.75,1.0,0.5,0.75,0.75,1.0,0.5,0.75,0.75,1.0,0.5,0.75,0.75,1.0
79419,24528113,,0,fill_in_1,12570,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143,0,0.0,0.0,0,1,228,83,0.5804195804195804,0.3333333333333333,0.6,0.7,0,2,0,0,0,0,0,0,0,1,0.1398601398601398,0.0699300699300699,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,24530012,,1,fill_in_1,12570,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,144,1,1.0,1.0,1,0,228,83,0.5763888888888888,0.0,0.4,0.6,0,3,0,0,0,0,0,0,0,1,0.1388888888888889,0.0694444444444444,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,24530312,,0,fill_in_1,12570,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145,2,2.0,2.0,2,0,229,83,0.5724137931034483,0.0,0.2,0.6,0,4,0,0,0,0,0,0,0,1,0.1379310344827586,0.0689655172413793,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,24530420,,0,fill_in_1,12570,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,146,3,3.0,3.0,3,0,229,83,0.5684931506849316,0.0,0.0,0.5,0,5,0,0,0,0,0,0,0,1,0.136986301369863,0.0684931506849315,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,24530980,,0,fill_in_1,12570,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,147,4,4.0,4.0,4,0,229,83,0.564625850340136,0.0,0.0,0.4,0,6,0,0,0,0,0,0,0,1,0.1360544217687075,0.0680272108843537,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,24533970,Probability of Two Distinct Events,1,algebra,12570,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,3,3.0,3.0,3,0,229,83,0.5608108108108109,0.0,0.0,0.3,0,7,0,0,0,0,1,0,0,0,0.1351351351351351,0.0675675675675675,3,3.0,3.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
79419,24534203,Probability of Two Distinct Events,1,algebra,12570,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,4,4.0,4.0,4,0,230,83,0.5570469798657718,0.0,0.0,0.2,0,8,0,0,0,0,1,0,0,0,0.1342281879194631,0.0671140939597315,4,4.0,4.0,4,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
79419,24534319,Counting Methods,1,algebra,12570,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,3.5,3.5,5,0,231,83,0.5533333333333333,0.0,0.0,0.1,0,9,0,0,0,0,1,0,0,0,0.1333333333333333,0.0666666666666666,2,3.5,3.5,5,0.2,0.35,0.35,0.5,0.0,0.25,0.25,0.5,0.2,0.35,0.35,0.5,0.2,0.35,0.35,0.5
79419,24534543,Probability of Two Distinct Events,1,algebra,12570,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,6,6.0,6.0,6,0,232,83,0.5496688741721855,0.0,0.0,0.0,0,10,0,0,0,0,1,0,0,0,0.1324503311258278,0.0662251655629139,6,6.0,6.0,6,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666
79419,24534698,Counting Methods,1,algebra,12570,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,3,5.0,5.0,7,0,233,83,0.5460526315789473,0.0,0.0,0.0,0,11,0,0,0,0,1,0,0,0,0.131578947368421,0.0657894736842105,3,5.0,5.0,7,0.1428571428571428,0.238095238095238,0.238095238095238,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1428571428571428,0.238095238095238,0.238095238095238,0.3333333333333333
79419,24534787,Ordering Fractions,1,algebra,12570,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,3,3.0,3.0,3,0,234,83,0.5424836601307189,0.0,0.0,0.0,0,12,0,0,0,0,1,0,0,0,0.130718954248366,0.065359477124183,3,3.0,3.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
79419,24534973,Ordering Fractions,1,algebra,12570,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,4,4.0,4.0,4,0,235,83,0.538961038961039,0.0,0.0,0.0,0,13,0,0,0,0,1,0,0,0,0.1298701298701298,0.0649350649350649,4,4.0,4.0,4,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
79419,24535001,Ordering Fractions,1,algebra,12570,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,5,5.0,5.0,5,0,236,84,0.5419354838709678,0.3333333333333333,0.2,0.1,1,0,0,0,0,0,1,0,0,0,0.1290322580645161,0.064516129032258,5,5.0,5.0,5,0.6,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
79419,24535063,Ordering Fractions,1,algebra,12570,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,6,6.0,6.0,6,0,237,84,0.5384615384615384,0.3333333333333333,0.2,0.1,0,1,0,0,0,0,1,0,0,0,0.1282051282051282,0.0641025641025641,6,6.0,6.0,6,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5
79419,24535119,Ordering Fractions,1,algebra,12570,5,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,7,7.0,7.0,7,0,238,84,0.535031847133758,0.3333333333333333,0.2,0.1,0,2,0,0,0,0,1,0,0,0,0.1273885350318471,0.0636942675159235,7,7.0,7.0,7,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.4,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285
79419,24535143,Ordering Fractions,1,algebra,12570,5,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,8,8.0,8.0,8,0,239,85,0.5379746835443038,0.3333333333333333,0.4,0.2,1,0,0,0,0,0,1,0,0,0,0.1265822784810126,0.0632911392405063,8,8.0,8.0,8,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
79419,24535196,Ordering Fractions,1,algebra,12570,5,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,9,9.0,9.0,9,0,240,86,0.5408805031446541,0.6666666666666666,0.6,0.3,2,0,0,0,0,0,1,0,0,0,0.1257861635220125,0.0628930817610062,9,9.0,9.0,9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
79419,24535445,Ordering Positive Decimals,1,choose_1,12570,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,9,9.5,9.5,10,0,241,87,0.54375,1.0,0.6,0.4,3,0,0,0,0,0,0,1,0,0,0.125,0.0625,10,10.0,10.0,10,0.6,0.6333333333333333,0.6333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6333333333333333,0.6333333333333333,0.6666666666666666
79419,24823177,Equation Solving Two or Fewer Steps,1,algebra,12570,7,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0.0,0.0,0,1,242,87,0.5403726708074534,0.6666666666666666,0.6,0.4,0,1,0,0,0,0,1,0,0,0,0.124223602484472,0.062111801242236,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79419,24823201,Equation Solving Two or Fewer Steps,2,algebra,12570,7,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1,1.0,1.0,1,0,243,88,0.5432098765432098,0.6666666666666666,0.8,0.5,1,0,0,0,0,0,1,0,0,0,0.1234567901234567,0.0617283950617283,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79419,24823227,Equation Solving Two or Fewer Steps,1,algebra,12570,7,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2,2.0,2.0,2,0,245,88,0.5398773006134969,0.3333333333333333,0.6,0.5,0,1,0,0,0,0,1,0,0,0,0.1288343558282208,0.0674846625766871,3,3.0,3.0,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
